match_id,season,season_code,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee
9394-coventry-ipswich,1993-94,9394,1994-02-02,Coventry,Ipswich,1,0,H,,,,
9394-blackburn-wimbledon,1993-94,9394,1994-02-05,Blackburn,Wimbledon,3,0,H,,,,
9394-everton-chelsea,1993-94,9394,1994-02-05,Everton,Chelsea,4,2,H,,,,
9394-mancity-ipswich,1993-94,9394,1994-02-05,Man City,Ipswich,2,1,H,,,,
9394-norwich-liverpool,1993-94,9394,1994-02-05,Norwich,Liverpool,2,2,D,,,,
9394-oldham-southampton,1993-94,9394,1994-02-05,Oldham,Southampton,2,1,H,,,,
9394-qpr-manunited,1993-94,9394,1994-02-05,QPR,Man United,2,3,A,,,,
9394-swindon-coventry,1993-94,9394,1994-02-05,Swindon,Coventry,3,1,H,,,,
9394-tottenham-sheffieldweds,1993-94,9394,1994-02-05,Tottenham,Sheffield Weds,1,3,A,,,,
9394-astonvilla-leeds,1993-94,9394,1994-02-06,Aston Villa,Leeds,1,0,H,,,,
9394-astonvilla-swindon,1993-94,9394,1994-02-12,Aston Villa,Swindon,5,0,H,,,,
9394-everton-ipswich,1993-94,9394,1994-02-12,Everton,Ipswich,0,0,D,,,,
9394-mancity-westham,1993-94,9394,1994-02-12,Man City,West Ham,0,0,D,,,,
9394-oldham-chelsea,1993-94,9394,1994-02-12,Oldham,Chelsea,2,1,H,,,,
9394-sheffieldunited-coventry,1993-94,9394,1994-02-12,Sheffield United,Coventry,0,0,D,,,,
9394-tottenham-blackburn,1993-94,9394,1994-02-12,Tottenham,Blackburn,0,2,A,,,,
9394-wimbledon-newcastle,1993-94,9394,1994-02-12,Wimbledon,Newcastle,4,2,H,,,,
9394-norwich-arsenal,1993-94,9394,1994-02-13,Norwich,Arsenal,1,1,D,,,,
9394-southampton-liverpool,1993-94,9394,1994-02-14,Southampton,Liverpool,4,2,H,,,,
9394-blackburn-newcastle,1993-94,9394,1994-02-19,Blackburn,Newcastle,1,0,H,,,,
9394-coventry-mancity,1993-94,9394,1994-02-19,Coventry,Man City,4,0,H,,,,
9394-everton-arsenal,1993-94,9394,1994-02-19,Everton,Arsenal,1,1,D,,,,
9394-leeds-liverpool,1993-94,9394,1994-02-19,Leeds,Liverpool,2,0,H,,,,
9394-swindon-norwich,1993-94,9394,1994-02-19,Swindon,Norwich,3,3,D,,,,
9394-astonvilla-mancity,1993-94,9394,1994-02-22,Aston Villa,Man City,0,0,D,,,,
9394-norwich-blackburn,1993-94,9394,1994-02-22,Norwich,Blackburn,2,2,D,,,,
9394-newcastle-coventry,1993-94,9394,1994-02-23,Newcastle,Coventry,4,0,H,,,,
9394-arsenal-blackburn,1993-94,9394,1994-02-26,Arsenal,Blackburn,1,0,H,,,,
9394-ipswich-sheffieldunited,1993-94,9394,1994-02-26,Ipswich,Sheffield United,3,2,H,,,,
9394-liverpool-coventry,1993-94,9394,1994-02-26,Liverpool,Coventry,1,0,H,,,,
9394-mancity-swindon,1993-94,9394,1994-02-26,Man City,Swindon,2,1,H,,,,
9394-norwich-sheffieldweds,1993-94,9394,1994-02-26,Norwich,Sheffield Weds,1,1,D,,,,
9394-southampton-wimbledon,1993-94,9394,1994-02-26,Southampton,Wimbledon,1,0,H,,,,
9394-westham-manunited,1993-94,9394,1994-02-26,West Ham,Man United,2,2,D,,,,
9394-chelsea-tottenham,1993-94,9394,1994-02-27,Chelsea,Tottenham,4,3,H,,,,
9394-oldham-leeds,1993-94,9394,1994-02-28,Oldham,Leeds,1,1,D,,,,
9394-tottenham-astonvilla,1993-94,9394,1994-03-02,Tottenham,Aston Villa,1,1,D,,,,
9394-blackburn-liverpool,1993-94,9394,1994-03-05,Blackburn,Liverpool,2,0,H,,,,
9394-everton-oldham,1993-94,9394,1994-03-05,Everton,Oldham,2,1,H,,,,
9394-ipswich-arsenal,1993-94,9394,1994-03-05,Ipswich,Arsenal,1,5,A,,,,
9394-leeds-southampton,1993-94,9394,1994-03-05,Leeds,Southampton,0,0,D,,,,
9394-manunited-chelsea,1993-94,9394,1994-03-05,Man United,Chelsea,0,1,A,,,,
9394-qpr-mancity,1993-94,9394,1994-03-05,QPR,Man City,1,1,D,,,,
9394-sheffieldweds-newcastle,1993-94,9394,1994-03-05,Sheffield Weds,Newcastle,0,1,A,,,,
9394-swindon-westham,1993-94,9394,1994-03-05,Swindon,West Ham,1,1,D,,,,
9394-tottenham-sheffieldunited,1993-94,9394,1994-03-05,Tottenham,Sheffield United,2,2,D,,,,
9394-wimbledon-norwich,1993-94,9394,1994-03-05,Wimbledon,Norwich,3,1,H,,,,
9394-coventry-astonvilla,1993-94,9394,1994-03-06,Coventry,Aston Villa,0,1,A,,,,
9394-astonvilla-ipswich,1993-94,9394,1994-03-12,Aston Villa,Ipswich,0,1,A,,,,
9394-mancity-wimbledon,1993-94,9394,1994-03-12,Man City,Wimbledon,0,1,A,,,,
9394-newcastle-swindon,1993-94,9394,1994-03-12,Newcastle,Swindon,7,1,H,,,,
9394-norwich-qpr,1993-94,9394,1994-03-12,Norwich,QPR,3,4,A,,,,
9394-southampton-sheffieldweds,1993-94,9394,1994-03-12,Southampton,Sheffield Weds,1,1,D,,,,
9394-liverpool-everton,1993-94,9394,1994-03-13,Liverpool,Everton,2,1,H,,,,
9394-sheffieldunited-leeds,1993-94,9394,1994-03-13,Sheffield United,Leeds,2,2,D,,,,
9394-chelsea-wimbledon,1993-94,9394,1994-03-16,Chelsea,Wimbledon,2,0,H,,,,
9394-leeds-astonvilla,1993-94,9394,1994-03-16,Leeds,Aston Villa,2,0,H,,,,
9394-manunited-sheffieldweds,1993-94,9394,1994-03-16,Man United,Sheffield Weds,5,0,H,,,,
9394-sheffieldunited-qpr,1993-94,9394,1994-03-16,Sheffield United,QPR,1,1,D,,,,
9394-astonvilla-oldham,1993-94,9394,1994-03-19,Aston Villa,Oldham,1,2,A,,,,
9394-leeds-coventry,1993-94,9394,1994-03-19,Leeds,Coventry,1,0,H,,,,
9394-liverpool-chelsea,1993-94,9394,1994-03-19,Liverpool,Chelsea,2,1,H,,,,
9394-mancity-sheffieldunited,1993-94,9394,1994-03-19,Man City,Sheffield United,0,0,D,,,,
9394-qpr-wimbledon,1993-94,9394,1994-03-19,QPR,Wimbledon,1,0,H,,,,
9394-southampton-arsenal,1993-94,9394,1994-03-19,Southampton,Arsenal,0,4,A,,,,
9394-swindon-manunited,1993-94,9394,1994-03-19,Swindon,Man United,2,2,D,,,,
9394-tottenham-ipswich,1993-94,9394,1994-03-19,Tottenham,Ipswich,1,1,D,,,,
9394-westham-newcastle,1993-94,9394,1994-03-19,West Ham,Newcastle,2,4,A,,,,
9394-sheffieldweds-blackburn,1993-94,9394,1994-03-20,Sheffield Weds,Blackburn,1,2,A,,,,
9394-norwich-everton,1993-94,9394,1994-03-21,Norwich,Everton,3,0,H,,,,
9394-arsenal-manunited,1993-94,9394,1994-03-22,Arsenal,Man United,2,2,D,,,,
9394-newcastle-ipswich,1993-94,9394,1994-03-22,Newcastle,Ipswich,2,0,H,,,,
9394-arsenal-liverpool,1993-94,9394,1994-03-26,Arsenal,Liverpool,1,0,H,,,,
9394-blackburn-swindon,1993-94,9394,1994-03-26,Blackburn,Swindon,3,1,H,,,,
9394-chelsea-westham,1993-94,9394,1994-03-26,Chelsea,West Ham,2,0,H,,,,
9394-coventry-norwich,1993-94,9394,1994-03-26,Coventry,Norwich,2,1,H,,,,
9394-everton-tottenham,1993-94,9394,1994-03-26,Everton,Tottenham,0,1,A,,,,
9394-ipswich-qpr,1993-94,9394,1994-03-26,Ipswich,QPR,1,3,A,,,,
9394-oldham-mancity,1993-94,9394,1994-03-26,Oldham,Man City,0,0,D,,,,
9394-sheffieldunited-southampton,1993-94,9394,1994-03-26,Sheffield United,Southampton,0,0,D,,,,
9394-wimbledon-leeds,1993-94,9394,1994-03-27,Wimbledon,Leeds,1,0,H,,,,
9394-sheffieldunited-westham,1993-94,9394,1994-03-28,Sheffield United,West Ham,3,2,H,,,,
9394-ipswich-mancity,1993-94,9394,1994-03-29,Ipswich,Man City,2,2,D,,,,
9394-newcastle-norwich,1993-94,9394,1994-03-29,Newcastle,Norwich,3,0,H,,,,
9394-wimbledon-blackburn,1993-94,9394,1994-03-29,Wimbledon,Blackburn,4,1,H,,,,
9394-astonvilla-everton,1993-94,9394,1994-03-30,Aston Villa,Everton,0,0,D,,,,
9394-manunited-liverpool,1993-94,9394,1994-03-30,Man United,Liverpool,1,0,H,,,,
9394-sheffieldweds-chelsea,1993-94,9394,1994-03-30,Sheffield Weds,Chelsea,3,1,H,,,,
9394-southampton-oldham,1993-94,9394,1994-03-30,Southampton,Oldham,1,3,A,,,,
9394-leeds-newcastle,1993-94,9394,1994-04-01,Leeds,Newcastle,1,1,D,,,,
9394-arsenal-swindon,1993-94,9394,1994-04-02,Arsenal,Swindon,1,1,D,,,,
9394-blackburn-manunited,1993-94,9394,1994-04-02,Blackburn,Man United,2,0,H,,,,
9394-chelsea-southampton,1993-94,9394,1994-04-02,Chelsea,Southampton,2,0,H,,,,
9394-coventry-wimbledon,1993-94,9394,1994-04-02,Coventry,Wimbledon,1,2,A,,,,
9394-liverpool-sheffieldunited,1993-94,9394,1994-04-02,Liverpool,Sheffield United,1,2,A,,,,
9394-mancity-astonvilla,1993-94,9394,1994-04-02,Man City,Aston Villa,3,0,H,,,,
9394-norwich-tottenham,1993-94,9394,1994-04-02,Norwich,Tottenham,1,2,A,,,,
9394-oldham-qpr,1993-94,9394,1994-04-02,Oldham,QPR,4,1,H,,,,
9394-sheffieldweds-everton,1993-94,9394,1994-04-02,Sheffield Weds,Everton,5,1,H,,,,
9394-westham-ipswich,1993-94,9394,1994-04-02,West Ham,Ipswich,2,1,H,,,,
9394-astonvilla-norwich,1993-94,9394,1994-04-04,Aston Villa,Norwich,0,0,D,,,,
9394-everton-blackburn,1993-94,9394,1994-04-04,Everton,Blackburn,0,3,A,,,,
9394-ipswich-coventry,1993-94,9394,1994-04-04,Ipswich,Coventry,0,2,A,,,,
9394-manunited-oldham,1993-94,9394,1994-04-04,Man United,Oldham,3,2,H,,,,
9394-newcastle-chelsea,1993-94,9394,1994-04-04,Newcastle,Chelsea,0,0,D,,,,
9394-qpr-leeds,1993-94,9394,1994-04-04,QPR,Leeds,0,4,A,,,,
9394-sheffieldunited-arsenal,1993-94,9394,1994-04-04,Sheffield United,Arsenal,1,1,D,,,,
9394-southampton-mancity,1993-94,9394,1994-04-04,Southampton,Man City,0,1,A,,,,
9394-swindon-sheffieldweds,1993-94,9394,1994-04-04,Swindon,Sheffield Weds,0,1,A,,,,
9394-tottenham-westham,1993-94,9394,1994-04-04,Tottenham,West Ham,1,4,A,,,,
9394-wimbledon-liverpool,1993-94,9394,1994-04-04,Wimbledon,Liverpool,1,1,D,,,,
9394-coventry-tottenham,1993-94,9394,1994-04-09,Coventry,Tottenham,1,0,H,,,,
9394-liverpool-ipswich,1993-94,9394,1994-04-09,Liverpool,Ipswich,1,0,H,,,,
9394-mancity-newcastle,1993-94,9394,1994-04-09,Man City,Newcastle,2,1,H,,,,
9394-norwich-southampton,1993-94,9394,1994-04-09,Norwich,Southampton,4,5,A,,,,
9394-sheffieldweds-qpr,1993-94,9394,1994-04-09,Sheffield Weds,QPR,3,1,H,,,,
9394-westham-everton,1993-94,9394,1994-04-09,West Ham,Everton,0,1,A,,,,
9394-blackburn-astonvilla,1993-94,9394,1994-04-11,Blackburn,Aston Villa,1,0,H,,,,
9394-qpr-chelsea,1993-94,9394,1994-04-13,QPR,Chelsea,1,1,D,,,,
9394-arsenal-chelsea,1993-94,9394,1994-04-16,Arsenal,Chelsea,1,0,H,,,,
9394-coventry-sheffieldweds,1993-94,9394,1994-04-16,Coventry,Sheffield Weds,1,1,D,,,,
9394-ipswich-swindon,1993-94,9394,1994-04-16,Ipswich,Swindon,1,1,D,,,,
9394-liverpool-newcastle,1993-94,9394,1994-04-16,Liverpool,Newcastle,0,2,A,,,,
9394-mancity-norwich,1993-94,9394,1994-04-16,Man City,Norwich,1,1,D,,,,
9394-oldham-westham,1993-94,9394,1994-04-16,Oldham,West Ham,1,2,A,,,,
9394-qpr-everton,1993-94,9394,1994-04-16,QPR,Everton,2,1,H,,,,
9394-sheffieldunited-astonvilla,1993-94,9394,1994-04-16,Sheffield United,Aston Villa,1,2,A,,,,
9394-southampton-blackburn,1993-94,9394,1994-04-16,Southampton,Blackburn,3,1,H,,,,
9394-wimbledon-manunited,1993-94,9394,1994-04-16,Wimbledon,Man United,1,0,H,,,,
9394-leeds-tottenham,1993-94,9394,1994-04-17,Leeds,Tottenham,2,0,H,,,,
9394-arsenal-wimbledon,1993-94,9394,1994-04-19,Arsenal,Wimbledon,1,1,D,,,,
9394-astonvilla-arsenal,1993-94,9394,1994-04-23,Aston Villa,Arsenal,1,2,A,,,,
9394-chelsea-leeds,1993-94,9394,1994-04-23,Chelsea,Leeds,1,1,D,,,,
9394-everton-coventry,1993-94,9394,1994-04-23,Everton,Coventry,0,0,D,,,,
9394-manunited-mancity,1993-94,9394,1994-04-23,Man United,Man City,2,0,H,,,,
9394-newcastle-oldham,1993-94,9394,1994-04-23,Newcastle,Oldham,3,2,H,,,,
9394-norwich-sheffieldunited,1993-94,9394,1994-04-23,Norwich,Sheffield United,0,1,A,,,,
9394-sheffieldweds-ipswich,1993-94,9394,1994-04-23,Sheffield Weds,Ipswich,5,0,H,,,,
9394-swindon-wimbledon,1993-94,9394,1994-04-23,Swindon,Wimbledon,2,4,A,,,,
9394-tottenham-southampton,1993-94,9394,1994-04-23,Tottenham,Southampton,3,0,H,,,,
9394-westham-liverpool,1993-94,9394,1994-04-23,West Ham,Liverpool,1,2,A,,,,
9394-blackburn-qpr,1993-94,9394,1994-04-24,Blackburn,QPR,1,1,D,,,,
9394-wimbledon-oldham,1993-94,9394,1994-04-26,Wimbledon,Oldham,3,0,H,,,,
9394-chelsea-swindon,1993-94,9394,1994-04-27,Chelsea,Swindon,2,0,H,,,,
9394-leeds-manunited,1993-94,9394,1994-04-27,Leeds,Man United,0,2,A,,,,
9394-newcastle-astonvilla,1993-94,9394,1994-04-27,Newcastle,Aston Villa,5,1,H,,,,
9394-qpr-arsenal,1993-94,9394,1994-04-27,QPR,Arsenal,1,1,D,,,,
9394-westham-blackburn,1993-94,9394,1994-04-27,West Ham,Blackburn,1,2,A,,,,
9394-arsenal-westham,1993-94,9394,1994-04-30,Arsenal,West Ham,0,2,A,,,,
9394-leeds-everton,1993-94,9394,1994-04-30,Leeds,Everton,3,0,H,,,,
9394-liverpool-norwich,1993-94,9394,1994-04-30,Liverpool,Norwich,0,1,A,,,,
9394-mancity-chelsea,1993-94,9394,1994-04-30,Man City,Chelsea,2,2,D,,,,
9394-oldham-sheffieldweds,1993-94,9394,1994-04-30,Oldham,Sheffield Weds,0,0,D,,,,
9394-qpr-swindon,1993-94,9394,1994-04-30,QPR,Swindon,1,3,A,,,,
9394-sheffieldunited-newcastle,1993-94,9394,1994-04-30,Sheffield United,Newcastle,2,0,H,,,,
9394-southampton-astonvilla,1993-94,9394,1994-04-30,Southampton,Aston Villa,4,1,H,,,,
9394-wimbledon-tottenham,1993-94,9394,1994-04-30,Wimbledon,Tottenham,2,1,H,,,,
9394-ipswich-manunited,1993-94,9394,1994-05-01,Ipswich,Man United,1,2,A,,,,
9394-coventry-blackburn,1993-94,9394,1994-05-02,Coventry,Blackburn,2,1,H,,,,
9394-leeds-sheffieldweds,1993-94,9394,1994-05-03,Leeds,Sheffield Weds,2,2,D,,,,
9394-oldham-sheffieldunited,1993-94,9394,1994-05-03,Oldham,Sheffield United,1,1,D,,,,
9394-qpr-westham,1993-94,9394,1994-05-03,QPR,West Ham,0,0,D,,,,
9394-chelsea-coventry,1993-94,9394,1994-05-04,Chelsea,Coventry,1,2,A,,,,
9394-manunited-southampton,1993-94,9394,1994-05-04,Man United,Southampton,2,0,H,,,,
9394-oldham-tottenham,1993-94,9394,1994-05-05,Oldham,Tottenham,0,2,A,,,,
9394-astonvilla-liverpool,1993-94,9394,1994-05-07,Aston Villa,Liverpool,2,1,H,,,,
9394-blackburn-ipswich,1993-94,9394,1994-05-07,Blackburn,Ipswich,0,0,D,,,,
9394-chelsea-sheffieldunited,1993-94,9394,1994-05-07,Chelsea,Sheffield United,3,2,H,,,,
9394-everton-wimbledon,1993-94,9394,1994-05-07,Everton,Wimbledon,3,2,H,,,,
9394-newcastle-arsenal,1993-94,9394,1994-05-07,Newcastle,Arsenal,2,0,H,,,,
9394-norwich-oldham,1993-94,9394,1994-05-07,Norwich,Oldham,1,1,D,,,,
9394-sheffieldweds-mancity,1993-94,9394,1994-05-07,Sheffield Weds,Man City,1,1,D,,,,
9394-swindon-leeds,1993-94,9394,1994-05-07,Swindon,Leeds,0,5,A,,,,
9394-tottenham-qpr,1993-94,9394,1994-05-07,Tottenham,QPR,1,2,A,,,,
9394-westham-southampton,1993-94,9394,1994-05-07,West Ham,Southampton,3,3,D,,,,
9394-manunited-coventry,1993-94,9394,1994-05-08,Man United,Coventry,0,0,D,,,,
9495-arsenal-mancity,1994-95,9495,1994-08-20,Arsenal,Man City,3,0,H,,,,
9495-chelsea-norwich,1994-95,9495,1994-08-20,Chelsea,Norwich,2,0,H,,,,
9495-coventry-wimbledon,1994-95,9495,1994-08-20,Coventry,Wimbledon,1,1,D,,,,
9495-crystalpalace-liverpool,1994-95,9495,1994-08-20,Crystal Palace,Liverpool,1,6,A,,,,
9495-everton-astonvilla,1994-95,9495,1994-08-20,Everton,Aston Villa,2,2,D,,,,
9495-ipswich-nottmforest,1994-95,9495,1994-08-20,Ipswich,Nott'm Forest,0,1,A,,,,
9495-manunited-qpr,1994-95,9495,1994-08-20,Man United,QPR,2,0,H,,,,
9495-sheffieldweds-tottenham,1994-95,9495,1994-08-20,Sheffield Weds,Tottenham,3,4,A,,,,
9495-southampton-blackburn,1994-95,9495,1994-08-20,Southampton,Blackburn,1,1,D,,,,
9495-westham-leeds,1994-95,9495,1994-08-20,West Ham,Leeds,0,0,D,,,,
9495-leicester-newcastle,1994-95,9495,1994-08-21,Leicester,Newcastle,1,3,A,,,,
9495-nottmforest-manunited,1994-95,9495,1994-08-22,Nott'm Forest,Man United,1,1,D,,,,
9495-blackburn-leicester,1994-95,9495,1994-08-23,Blackburn,Leicester,3,0,H,,,,
9495-leeds-arsenal,1994-95,9495,1994-08-23,Leeds,Arsenal,1,0,H,,,,
9495-wimbledon-ipswich,1994-95,9495,1994-08-23,Wimbledon,Ipswich,1,1,D,,,,
9495-astonvilla-southampton,1994-95,9495,1994-08-24,Aston Villa,Southampton,1,1,D,,,,
9495-mancity-westham,1994-95,9495,1994-08-24,Man City,West Ham,3,0,H,,,,
9495-newcastle-coventry,1994-95,9495,1994-08-24,Newcastle,Coventry,4,0,H,,,,
9495-norwich-crystalpalace,1994-95,9495,1994-08-24,Norwich,Crystal Palace,0,0,D,,,,
9495-qpr-sheffieldweds,1994-95,9495,1994-08-24,QPR,Sheffield Weds,3,2,H,,,,
9495-tottenham-everton,1994-95,9495,1994-08-24,Tottenham,Everton,2,1,H,,,,
9495-astonvilla-crystalpalace,1994-95,9495,1994-08-27,Aston Villa,Crystal Palace,1,1,D,,,,
9495-blackburn-coventry,1994-95,9495,1994-08-27,Blackburn,Coventry,4,0,H,,,,
9495-leeds-chelsea,1994-95,9495,1994-08-27,Leeds,Chelsea,2,3,A,,,,
9495-mancity-everton,1994-95,9495,1994-08-27,Man City,Everton,4,0,H,,,,
9495-newcastle-southampton,1994-95,9495,1994-08-27,Newcastle,Southampton,5,1,H,,,,
9495-norwich-westham,1994-95,9495,1994-08-27,Norwich,West Ham,1,0,H,,,,
9495-nottmforest-leicester,1994-95,9495,1994-08-27,Nott'm Forest,Leicester,1,0,H,,,,
9495-qpr-ipswich,1994-95,9495,1994-08-27,QPR,Ipswich,1,2,A,,,,
9495-tottenham-manunited,1994-95,9495,1994-08-27,Tottenham,Man United,0,1,A,,,,
9495-wimbledon-sheffieldweds,1994-95,9495,1994-08-27,Wimbledon,Sheffield Weds,0,1,A,,,,
9495-liverpool-arsenal,1994-95,9495,1994-08-28,Liverpool,Arsenal,3,0,H,,,,
9495-coventry-astonvilla,1994-95,9495,1994-08-29,Coventry,Aston Villa,0,1,A,,,,
9495-crystalpalace-leeds,1994-95,9495,1994-08-30,Crystal Palace,Leeds,1,2,A,,,,
9495-everton-nottmforest,1994-95,9495,1994-08-30,Everton,Nott'm Forest,1,2,A,,,,
9495-ipswich-tottenham,1994-95,9495,1994-08-30,Ipswich,Tottenham,1,3,A,,,,
9495-arsenal-blackburn,1994-95,9495,1994-08-31,Arsenal,Blackburn,0,0,D,,,,
9495-chelsea-mancity,1994-95,9495,1994-08-31,Chelsea,Man City,3,0,H,,,,
9495-leicester-qpr,1994-95,9495,1994-08-31,Leicester,QPR,1,1,D,,,,
9495-manunited-wimbledon,1994-95,9495,1994-08-31,Man United,Wimbledon,3,0,H,,,,
9495-sheffieldweds-norwich,1994-95,9495,1994-08-31,Sheffield Weds,Norwich,0,0,D,,,,
9495-southampton-liverpool,1994-95,9495,1994-08-31,Southampton,Liverpool,0,2,A,,,,
9495-westham-newcastle,1994-95,9495,1994-08-31,West Ham,Newcastle,1,3,A,,,,
9495-astonvilla-ipswich,1994-95,9495,1994-09-10,Aston Villa,Ipswich,2,0,H,,,,
9495-blackburn-everton,1994-95,9495,1994-09-10,Blackburn,Everton,3,0,H,,,,
9495-liverpool-westham,1994-95,9495,1994-09-10,Liverpool,West Ham,0,0,D,,,,
9495-mancity-crystalpalace,1994-95,9495,1994-09-10,Man City,Crystal Palace,1,1,D,,,,
9495-newcastle-chelsea,1994-95,9495,1994-09-10,Newcastle,Chelsea,4,2,H,,,,
9495-norwich-arsenal,1994-95,9495,1994-09-10,Norwich,Arsenal,0,0,D,,,,
9495-nottmforest-sheffieldweds,1994-95,9495,1994-09-10,Nott'm Forest,Sheffield Weds,4,1,H,,,,
9495-qpr-coventry,1994-95,9495,1994-09-10,QPR,Coventry,2,2,D,,,,
9495-wimbledon-leicester,1994-95,9495,1994-09-10,Wimbledon,Leicester,2,1,H,,,,
9495-leeds-manunited,1994-95,9495,1994-09-11,Leeds,Man United,2,1,H,,,,
9495-tottenham-southampton,1994-95,9495,1994-09-12,Tottenham,Southampton,1,2,A,,,,
9495-coventry-leeds,1994-95,9495,1994-09-17,Coventry,Leeds,2,1,H,,,,
9495-crystalpalace-wimbledon,1994-95,9495,1994-09-17,Crystal Palace,Wimbledon,0,0,D,,,,
9495-everton-qpr,1994-95,9495,1994-09-17,Everton,QPR,2,2,D,,,,
9495-leicester-tottenham,1994-95,9495,1994-09-17,Leicester,Tottenham,3,1,H,,,,
9495-manunited-liverpool,1994-95,9495,1994-09-17,Man United,Liverpool,2,0,H,,,,
9495-sheffieldweds-mancity,1994-95,9495,1994-09-17,Sheffield Weds,Man City,1,1,D,,,,
9495-southampton-nottmforest,1994-95,9495,1994-09-17,Southampton,Nott'm Forest,1,1,D,,,,
9495-westham-astonvilla,1994-95,9495,1994-09-17,West Ham,Aston Villa,1,0,H,,,,
9495-arsenal-newcastle,1994-95,9495,1994-09-18,Arsenal,Newcastle,2,3,A,,,,
9495-chelsea-blackburn,1994-95,9495,1994-09-18,Chelsea,Blackburn,1,2,A,,,,
9495-ipswich-norwich,1994-95,9495,1994-09-19,Ipswich,Norwich,1,2,A,,,,
9495-blackburn-astonvilla,1994-95,9495,1994-09-24,Blackburn,Aston Villa,3,1,H,,,,
9495-coventry-southampton,1994-95,9495,1994-09-24,Coventry,Southampton,1,3,A,,,,
9495-crystalpalace-chelsea,1994-95,9495,1994-09-24,Crystal Palace,Chelsea,0,1,A,,,,
9495-everton-leicester,1994-95,9495,1994-09-24,Everton,Leicester,1,1,D,,,,
9495-ipswich-manunited,1994-95,9495,1994-09-24,Ipswich,Man United,3,2,H,,,,
9495-mancity-norwich,1994-95,9495,1994-09-24,Man City,Norwich,2,0,H,,,,
9495-newcastle-liverpool,1994-95,9495,1994-09-24,Newcastle,Liverpool,1,1,D,,,,
9495-qpr-wimbledon,1994-95,9495,1994-09-24,QPR,Wimbledon,0,1,A,,,,
9495-tottenham-nottmforest,1994-95,9495,1994-09-24,Tottenham,Nott'm Forest,1,4,A,,,,
9495-westham-arsenal,1994-95,9495,1994-09-25,West Ham,Arsenal,0,2,A,,,,
9495-sheffieldweds-leeds,1994-95,9495,1994-09-26,Sheffield Weds,Leeds,1,1,D,,,,
9495-arsenal-crystalpalace,1994-95,9495,1994-10-01,Arsenal,Crystal Palace,1,2,A,,,,
9495-astonvilla-newcastle,1994-95,9495,1994-10-01,Aston Villa,Newcastle,0,2,A,,,,
9495-leeds-mancity,1994-95,9495,1994-10-01,Leeds,Man City,2,0,H,,,,
9495-liverpool-sheffieldweds,1994-95,9495,1994-10-01,Liverpool,Sheffield Weds,4,1,H,,,,
9495-manunited-everton,1994-95,9495,1994-10-01,Man United,Everton,2,0,H,,,,
9495-norwich-blackburn,1994-95,9495,1994-10-01,Norwich,Blackburn,2,1,H,,,,
9495-southampton-ipswich,1994-95,9495,1994-10-01,Southampton,Ipswich,3,1,H,,,,
9495-wimbledon-tottenham,1994-95,9495,1994-10-01,Wimbledon,Tottenham,1,2,A,,,,
9495-chelsea-westham,1994-95,9495,1994-10-02,Chelsea,West Ham,1,2,A,,,,
9495-nottmforest-qpr,1994-95,9495,1994-10-02,Nott'm Forest,QPR,3,2,H,,,,
9495-leicester-coventry,1994-95,9495,1994-10-03,Leicester,Coventry,2,2,D,,,,
9495-chelsea-leicester,1994-95,9495,1994-10-08,Chelsea,Leicester,4,0,H,,,,
9495-liverpool-astonvilla,1994-95,9495,1994-10-08,Liverpool,Aston Villa,3,2,H,,,,
9495-mancity-nottmforest,1994-95,9495,1994-10-08,Man City,Nott'm Forest,3,3,D,,,,
9495-norwich-leeds,1994-95,9495,1994-10-08,Norwich,Leeds,2,1,H,,,,
9495-sheffieldweds-manunited,1994-95,9495,1994-10-08,Sheffield Weds,Man United,1,0,H,,,,
9495-southampton-everton,1994-95,9495,1994-10-08,Southampton,Everton,2,0,H,,,,
9495-tottenham-qpr,1994-95,9495,1994-10-08,Tottenham,QPR,1,1,D,,,,
9495-westham-crystalpalace,1994-95,9495,1994-10-08,West Ham,Crystal Palace,1,0,H,,,,
9495-wimbledon-arsenal,1994-95,9495,1994-10-08,Wimbledon,Arsenal,1,3,A,,,,
9495-newcastle-blackburn,1994-95,9495,1994-10-09,Newcastle,Blackburn,1,1,D,,,,
9495-coventry-ipswich,1994-95,9495,1994-10-10,Coventry,Ipswich,2,0,H,,,,
9495-arsenal-chelsea,1994-95,9495,1994-10-15,Arsenal,Chelsea,3,1,H,,,,
9495-astonvilla-norwich,1994-95,9495,1994-10-15,Aston Villa,Norwich,1,1,D,,,,
9495-blackburn-liverpool,1994-95,9495,1994-10-15,Blackburn,Liverpool,3,2,H,,,,
9495-crystalpalace-newcastle,1994-95,9495,1994-10-15,Crystal Palace,Newcastle,0,1,A,,,,
9495-everton-coventry,1994-95,9495,1994-10-15,Everton,Coventry,0,2,A,,,,
9495-leeds-tottenham,1994-95,9495,1994-10-15,Leeds,Tottenham,1,1,D,,,,
9495-leicester-southampton,1994-95,9495,1994-10-15,Leicester,Southampton,4,3,H,,,,
9495-manunited-westham,1994-95,9495,1994-10-15,Man United,West Ham,1,0,H,,,,
9495-qpr-mancity,1994-95,9495,1994-10-15,QPR,Man City,1,2,A,,,,
9495-ipswich-sheffieldweds,1994-95,9495,1994-10-16,Ipswich,Sheffield Weds,1,2,A,,,,
9495-nottmforest-wimbledon,1994-95,9495,1994-10-17,Nott'm Forest,Wimbledon,3,1,H,,,,
